Exercice;Libellé Etablissement;SG1;Libellé destination de rang 1;Code destination rang 2;Libellé destination de rang 2;Code destination rang 3;Libellé destination de rang 3;Libellé enveloppe;AE ouvertes;CP ouverts;EJ validés;Décaissements CP
2021;ARS Centre-Val Loire;DG;Immobilier;BP5-3-AUTR;Autres dépenses immo;;;Investissement;20376.94;14376.94;20376.94;0.0
2021;ARS Centre-Val Loire;DG;Masse Salariale s pl;BP1-1-REMU;Rému principale;;;Personnel;11564046.33;11564046.33;11564046.33;11564046.33
2021;ARS Centre-Val Loire;DG;Masse Salariale s pl;BP1-2-PRIM;Primes;;;Personnel;2424684.41;2424684.41;2424684.41;2424684.41
2021;ARS Centre-Val Loire;DG;Masse Salariale s pl;BP1-3-IMPO;Impôts, taxes, cotis;;;Personnel;5401496.77;5401496.77;5390907.26;5390907.26
2021;ARS Centre-Val Loire;DG;Masse Salariale s pl;BP1-4-CAS;CAS pensions;;;Personnel;3757338.61;3757338.61;3757338.61;3757338.61
2021;ARS Centre-Val Loire;DG;MS hors FIR;BP8-1-AGIR;AGIRR PATHOS;;;Fonctionnement;500.0;500.0;0.0;0.0
2021;ARS Centre-Val Loire;DG;MS hors FIR;BP8-1-AGIR;AGIRR PATHOS;;;Intervention;0.0;0.0;0.0;0.0
2021;ARS Centre-Val Loire;DG;MS hors FIR;BP8-1-AGIR;AGIRR PATHOS;;;Personnel;68566.39;68566.39;28438.07;28438.07
2021;ARS Centre-Val Loire;DG;MS hors FIR;BP8-2-ESMS;Renforts ESMS;;;Fonctionnement;0.0;0.0;0.0;0.0
2021;ARS Centre-Val Loire;DG;MS hors FIR;BP8-2-ESMS;Renforts ESMS;;;Personnel;51000.0;51000.0;53303.13;53303.13
2021;ARS Centre-Val Loire;DG;réseaux, téléc,infor;BP6-1-APPL;Applicatifs et logic;;;Fonctionnement;6762.0;36762.0;6762.0;9918.92
2021;ARS Centre-Val Loire;DG;réseaux, téléc,infor;BP6-1-APPL;Applicatifs et logic;;;Investissement;8608.39;8608.39;8608.39;8608.39
2021;ARS Centre-Val Loire;DG;réseaux, téléc,infor;BP6-2-BURE;Bureautique;;;Fonctionnement;0.0;;0.0;
2021;ARS Centre-Val Loire;DG;réseaux, téléc,infor;BP6-2-BURE;Bureautique;;;Investissement;165805.36;165805.36;165088.39;177972.35
2021;ARS Centre-Val Loire;DG;réseaux, téléc,infor;BP6-3-INFR;Infrastruct, réseaux;;;Fonctionnement;205759.04;249079.24;205759.04;217135.08
2021;ARS Centre-Val Loire;DG;réseaux, téléc,infor;BP6-3-INFR;Infrastruct, réseaux;;;Investissement;6026.4;6026.4;6026.4;6026.4
2021;ARS Centre-Val Loire;DG;réseaux, téléc,infor;BP6-4-TELE;Téléphonie;;;Fonctionnement;150179.05;70768.81;150179.05;90547.87
2021;ARS Centre-Val Loire;DG;SP hors FIR;BP7-8-COV;COVID19;;;Fonctionnement;111639.72;123549.96;111639.72;101679.67
2021;ARS Centre-Val Loire;DG;SP hors FIR;BP7-8-COV;COVID19;;;Personnel;724501.0;724501.0;720542.44;720542.44
2021;ARS Centre-Val Loire;FIR;BA DEMOC SANITAIRE;MI5-2;Autre MI5 Démocratie;;;Intervention;135000.0;135000.0;135000.0;135000.0
2021;ARS Centre-Val Loire;FIR;BA MEDICO-SOCIAL;MI1-5;Actions ms hors cg;MI1-5-2;Consult mémoires;Intervention;1652237.0;1652237.0;1652237.0;1652237.0
2021;ARS Centre-Val Loire;FIR;BA MEDICO-SOCIAL;MI1-7;Autre MI1 Médico-soc;;;Intervention;60000.0;60000.0;60000.0;60000.0
2021;ARS Centre-Val Loire;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-11;Accompagn. aidants;Intervention;0.0;0.0;0.0;0.0
2021;ARS Centre-Val Loire;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-12;Profession. des SAAD;Intervention;0.0;0.0;0.0;
2021;ARS Centre-Val Loire;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-13;Habitat inclusif PA;Intervention;188000.0;188000.0;188000.0;188000.0
2021;ARS Centre-Val Loire;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-14;Habitat inclusif PH;Intervention;646076.0;646076.0;646076.0;646076.0
2021;ARS Centre-Val Loire;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-15;SI décisions CDAPH;Intervention;0.0;0.0;0.0;
2021;ARS Centre-Val Loire;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-16;Emploi accompagné PH;Intervention;926800.0;926800.0;926800.0;926800.0
2021;ARS Centre-Val Loire;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-17;Forfait héberg temp;Intervention;312600.0;312600.0;312600.0;312600.0
2021;ARS Centre-Val Loire;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-18;SSIAD renforcés;Intervention;320000.0;320000.0;320000.0;320000.0
2021;ARS Centre-Val Loire;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-2;PAERPA (protégé);Intervention;135.95;135.95;135.95;135.95
2021;ARS Centre-Val Loire;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-3;PAERPA autre protégé;Fonctionnement;0.0;0.0;0.0;0.0
2021;ARS Centre-Val Loire;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-3;PAERPA autre protégé;Intervention;252400.0;252400.0;252400.0;252400.0
2021;ARS Centre-Val Loire;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-6;GEM;Intervention;2411908.0;2411908.0;2411908.0;2411908.0
2021;ARS Centre-Val Loire;FIR;BA MEDICO-SOCIAL;MI2-9;Autres Mi2 (med-soc);;;Fonctionnement;140487.6;140487.6;140487.6;20535.6
2021;ARS Centre-Val Loire;FIR;BA MEDICO-SOCIAL;MI2-9;Autres Mi2 (med-soc);;;Intervention;445328.0;445328.0;445328.0;445328.0
2021;ARS Centre-Val Loire;FIR;BA MEDICO-SOCIAL;MI4-10;Autre;MI4-10-1;Aide en trésorerie;Intervention;11000000.0;11000000.0;11000000.0;11000000.0
2021;ARS Centre-Val Loire;FIR;BA MEDICO-SOCIAL;MI4-7;Efficience struct MS;MI4-7-1;Efficience str MS;Fonctionnement;0.0;0.0;0.0;
2021;ARS Centre-Val Loire;FIR;BA MEDICO-SOCIAL;MI4-7;Efficience struct MS;MI4-7-1;Efficience str MS;Intervention;605137.0;605137.0;605137.0;605137.0
2021;ARS Centre-Val Loire;FIR;BA MEDICO-SOCIAL;MI4-7;Efficience struct MS;MI4-7-2;Amélior cond trav MS;Intervention;70000.0;70000.0;70000.0;70000.0
2021;ARS Centre-Val Loire;FIR;BA MEDICO-SOCIAL;MI4-9;Autre MI4 Médico-soc;;;Fonctionnement;42000.0;42000.0;42000.0;0.0
2021;ARS Centre-Val Loire;FIR;BA MEDICO-SOCIAL;MI4-9;Autre MI4 Médico-soc;;;Intervention;486269.0;486269.0;486269.0;486269.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-1;Actions pilot région;MI1-1-1;Actions pilotage SP;Fonctionnement;0.0;0.0;0.0;0.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-1;Actions pilot région;MI1-1-1;Actions pilotage SP;Intervention;1259388.0;1259388.0;1259388.0;1259388.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-1;Actions pilot région;MI1-1-2;Actions soutien, CLS;Intervention;46800.0;46800.0;46800.0;46800.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-1;Actions pilot région;MI1-1-3;Actions de veille;Fonctionnement;1315.08;1315.08;1315.08;1315.08
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-1;Actions pilot région;MI1-1-4;Evaluation expertise;Fonctionnement;296388.94;296388.94;205776.0;6192.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-1;Actions pilot région;MI1-1-4;Evaluation expertise;Intervention;572292.0;572292.0;572292.0;572292.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-1;Actions pilot région;MI1-1-5;Pôles régionaux PRC;Intervention;0.0;0.0;0.0;0.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-1;Actions pilot région;MI1-1-6;CLS;Intervention;600821.0;600821.0;600821.0;600821.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-1;Dépist néona surdité;Intervention;79746.0;79746.0;79746.0;79746.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-10;Cancers autres;Intervention;12000.0;12000.0;12000.0;12000.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-12;Promo santé mentale;Intervention;478382.0;478382.0;478382.0;478382.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-14;Promotion nutrition;Intervention;143903.0;143903.0;143903.0;143903.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-15;Lutte obésité;Intervention;100000.0;100000.0;100000.0;100000.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-16;Prév maladies chron;Intervention;1500.0;1500.0;1500.0;1500.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-17;Prév risques eaux;Fonctionnement;5785.54;5785.54;8204.03;3114.54
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-18;Prév risques habitat;Fonctionnement;38897.44;38935.92;28445.96;18017.34
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-19;Prév risq exterieur;Fonctionnement;1080.0;1080.0;1080.0;1080.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-19;Prév risq exterieur;Intervention;97500.0;97500.0;97500.0;97500.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-2;Educ thérapeutique;Intervention;2251328.0;2251328.0;2251328.0;2251328.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-21;Promo santé populat;Intervention;1024424.0;1024424.0;1024424.0;983815.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-22;Périnat pt enfance;Fonctionnement;0.0;0.0;0.0;0.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-22;Périnat pt enfance;Intervention;121413.0;121413.0;121413.0;121413.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-23;Lutte traumatismes;Fonctionnement;0.0;0.0;0.0;
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-23;Lutte traumatismes;Intervention;8000.0;8000.0;8000.0;8000.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-24;Proj. pilot. accomp.;Intervention;192733.0;192733.0;192733.0;192733.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-27;Centr rég depis néo;Intervention;287253.0;287253.0;287253.0;287253.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-28;Préven enf ado jeune;Intervention;964516.0;964516.0;964516.0;964516.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-29;Addictions (hrs fd);Intervention;838342.0;838342.0;838342.0;838342.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-3;Vaccinations;Intervention;1312358.0;1312358.0;1312358.0;1312358.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-30;Addictions (fonds);Fonctionnement;131820.0;131820.0;131820.0;81720.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-30;Addictions (fonds);Intervention;370592.0;370592.0;370592.0;370592.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-32;P en c psychotrauma;Intervention;0.0;0.0;0.0;
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-36;Accomp vie intime PH;Intervention;55000.0;55000.0;55000.0;55000.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-37;Act éduc sexualité;Intervention;248880.0;248880.0;248880.0;248880.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-6;Dispositif de LAV;Fonctionnement;161148.0;165780.0;137172.0;134472.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-9;Cancers structures;Intervention;2016642.0;2016642.0;2016642.0;2016642.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-3;Dépist malad transmi;MI1-3-1;COREVIH;Intervention;446384.0;446384.0;446384.0;446384.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-3;Dépist malad transmi;MI1-3-3;SIDA IST hépatites;Fonctionnement;27404.33;27404.33;23932.58;23932.58
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-3;Dépist malad transmi;MI1-3-3;SIDA IST hépatites;Intervention;272920.0;272920.0;272920.0;272920.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-3;Dépist malad transmi;MI1-3-4;Tuberculose;Intervention;2481733.0;2481733.0;2481733.0;2481733.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-3;Dépist malad transmi;MI1-3-7;CeGIDD;Intervention;3293155.0;3293155.0;3293155.0;3293155.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-4;actions sanit except;;;Intervention;0.0;0.0;0.0;
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-8;COVID19;;;Fonctionnement;2619331.48;2624322.35;2446261.97;2450086.61
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-8;COVID19;;;Intervention;49500.0;49500.0;49500.0;49500.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-9;COVID19 - Dép.Spécif;MI1-9-1;Dispositif TAP;Fonctionnement;57290.0;57290.0;6229.0;5729.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-9;COVID19 - Dép.Spécif;MI1-9-1;Dispositif TAP;Intervention;1734565.0;1734565.0;1734565.0;1734565.0
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-9;COVID19 - Dép.Spécif;MI1-9-2;Vaccination;Fonctionnement;9774953.02;9774953.02;7851055.33;7849431.56
2021;ARS Centre-Val Loire;FIR;BA PREVENTION;MI1-9;COVID19 - Dép.Spécif;MI1-9-2;Vaccination;Intervention;3350751.92;3350751.92;3324084.92;3324084.92
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-1;Télémédecine;Fonctionnement;0.0;0.0;0.0;0.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-1;Télémédecine;Intervention;98304.67;143304.67;98304.67;143304.67
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-11;Services numériques;Intervention;28000.0;28000.0;28000.0;24000.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-12;Communautés pro CPTS;Intervention;20647.15;20647.15;20647.15;20647.15
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-13;Organisat innovantes;Intervention;820822.03;820822.03;820822.03;820822.03
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-15;Proj t santé mentale;Intervention;115400.0;115400.0;115400.0;115400.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-16;Ségur-Equipes soins;Intervention;25000.0;25000.0;25000.0;0.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-2;Téléméd expér actes;Intervention;1071150.0;1071150.0;1071150.0;1071150.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-3;Téléméd expér struct;Intervention;0.0;56000.0;0.0;0.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-6;Diversif modes exer;Intervention;892103.16;892103.16;892103.16;892103.16
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-7;Centres spé obésité;Intervention;140000.0;140000.0;140000.0;140000.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-2;Réseaux de santé;MI2-2-1;Dis rég cancérologie;Intervention;324800.0;324800.0;324800.0;324800.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-2;Réseaux de santé;MI2-2-2;Dis rég périnatal;Intervention;543762.0;543762.0;543762.0;543762.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-2;Réseaux de santé;MI2-2-3;Autres réseaux santé;Intervention;126679.0;126679.0;126679.0;126679.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-1;Structures pc ados;Intervention;1321913.0;1321913.0;1321913.0;1321913.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-11;Médecin corresp SAMU;Intervention;0.0;0.0;0.0;
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-12;Carences ambulanc;Intervention;1764964.0;1764964.0;1764964.0;1764964.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-13;Post assist cancer;Intervention;0.0;0.0;0.0;0.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-15;Unités consult handi;Intervention;478135.0;478135.0;478135.0;478135.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-18;PNSP simul en santé;Intervention;3600.0;3600.0;3600.0;3600.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-19;PNSP Structures reg;Intervention;452089.0;452089.0;452089.0;452089.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-2;Equipes soins pallia;Intervention;6766391.0;6766391.0;6766391.0;6766391.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-23;Filières AVC;Intervention;367500.0;367500.0;367500.0;367500.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-25;Expé héberg patients;Intervention;0.0;0.0;0.0;
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-26;UCOG;Intervention;0.0;0.0;0.0;
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-27;Soutien transports;Intervention;0.0;0.0;0.0;
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-28;Aide finan transport;Intervention;2879067.09;2879067.09;2879067.09;2879067.09
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-29;Consult psy MSP;Intervention;29146.0;29146.0;29146.0;29146.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-3;Equipe pallia pediat;Intervention;139342.0;139342.0;139342.0;139342.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-30;UAPED;Intervention;0.0;0.0;0.0;
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-4;Equipe liaison addic;Intervention;2032398.0;2032398.0;2032398.0;2032398.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-5;Pratique soin cancer;Intervention;3371400.14;3371400.14;3371400.14;3371400.14
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-6;Pratiq soin canc lib;Intervention;50000.0;50000.0;50000.0;50000.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-7;Psychologues et as;Intervention;0.0;0.0;0.0;0.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-8;Equipes gériatrie;Intervention;2741157.0;2741157.0;2741157.0;2741157.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-9;Groupe qualité pairs;Intervention;0.0;0.0;0.0;0.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-5;Actions exerc pluri;MI2-5-1;Exerc pluridisciplin;Fonctionnement;25000.0;25000.0;24509.95;24509.95
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-5;Actions exerc pluri;MI2-5-1;Exerc pluridisciplin;Intervention;137500.0;137500.0;137500.0;137500.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-5;Actions exerc pluri;MI2-5-2;Appui fédé et PACTE;Fonctionnement;0.0;0.0;0.0;0.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-6;Centres périnat prox;;;Intervention;2770736.59;2770736.59;2770736.59;2770736.59
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-7;Dispositifs d'appui;MI2-7-1;Disp appui complexe;Fonctionnement;2340.0;2340.0;2340.0;2340.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-7;Dispositifs d'appui;MI2-7-1;Disp appui complexe;Intervention;3068294.0;3068294.0;3068294.0;2753894.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-7;Dispositifs d'appui;MI2-7-3;DAC MAIA;Intervention;1967601.0;1967601.0;1967601.0;1967601.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-7;Dispositifs d'appui;MI2-7-4;DAC - santé mono th;Intervention;824615.0;824615.0;824615.0;824615.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-7;Dispositifs d'appui;MI2-7-5;DAC - santé pluri th;Intervention;0.0;0.0;0.0;
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-7;Dispositifs d'appui;MI2-7-6;DAC - Plateformes;Fonctionnement;0.0;0.0;0.0;
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-7;Dispositifs d'appui;MI2-7-6;DAC - Plateformes;Intervention;1173014.0;1173014.0;1173014.0;1173014.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI2-8;Autres Mi2 (sanit);;;Intervention;0.0;0.0;0.0;0.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI3-1;Rému forfaitaire pds;MI3-1-1;Astreintes en ville;Intervention;2433207.5;2433207.5;2433207.5;2433207.5
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI3-1;Rému forfaitaire pds;MI3-1-2;Particip finan régul;Intervention;1365460.0;1365460.0;1365460.0;1365460.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI3-1;Rému forfaitaire pds;MI3-1-3;Struct régul libéral;Intervention;356246.0;356246.0;356246.0;356246.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI3-1;Rému forfaitaire pds;MI3-1-4;Financ expérim PDSA;Intervention;117437.0;117437.0;117437.0;117437.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI3-2;Actions maison médic;;;Intervention;76200.0;76200.0;76200.0;76200.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI3-3;Permanence des soins;MI3-3-1;Gardes étab privés;Intervention;953465.48;953465.48;953465.48;953465.48
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI3-3;Permanence des soins;MI3-3-2;Astreintes;Intervention;2695760.0;2695760.0;2695760.0;2695760.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI3-3;Permanence des soins;MI3-3-3;Perma soins public;Intervention;22147500.0;22147500.0;22147500.0;22008000.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-1;PTMG;Intervention;114049.58;114049.58;114049.58;114049.58
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-10;Infirmiers pratiq av;Intervention;0.0;0.0;0.0;0.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-11;Nouv contrat L1435;Intervention;200.0;200.0;200.0;200.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-2;Exer regroup centres;Intervention;0.0;0.0;0.0;
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-3;Exer regroup maisons;Intervention;100000.0;100000.0;100000.0;100000.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-6;PTMA;Intervention;0.0;0.0;0.0;
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI3-6;Ségur - ouvert. lits;;;Intervention;2100000.0;2100000.0;2100000.0;2100000.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI3-7;SAS;MI3-7-1;SAS;Intervention;365000.0;365000.0;365000.0;365000.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI3-8;Elarg biologie deloc;MI3-8-1;Elarg biologie deloc;Intervention;0.0;0.0;0.0;
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-1;Frais conseil pilota;Fonctionnement;400333.0;400333.0;270333.0;0.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-1;Frais conseil pilota;Intervention;146500.0;146500.0;272565.0;272565.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-5;Programme PHARE;Intervention;51000.0;51000.0;51000.0;51000.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-1;Réorg hospitalières;Intervention;93855.25;93855.25;93855.25;93855.25
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-10;Intéressement CAQES;Intervention;32037.0;32037.0;32037.0;32037.0
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-4;Actions modernisat;Fonctionnement;21334.16;21334.16;21334.16;21334.16
2021;ARS Centre-Val Loire;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-4;Actions modernisat;Intervention;0.0;0.0;0.0;
